open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713850200000,66330.00,66515.00,66323.20,66458.00,1388.973,1713850499999,92281364.76360,17686,892.530,59296697.22610,0
1713850500000,66458.10,66591.70,66422.20,66585.30,982.003,1713850799999,65312645.55940,14177,611.144,40649519.88810,0
1713850800000,66585.20,66587.50,66451.40,66483.30,497.955,1713851099999,33116628.13030,7600,159.985,10640411.80780,0
1713851100000,66483.20,66518.00,66445.50,66452.00,375.688,1713851399999,24973002.07020,7582,150.926,10032607.75180,0
1713851400000,66452.00,66485.70,66430.40,66485.20,217.476,1713851699999,14453200.45020,5016,105.258,6995555.73750,0
1713851700000,66485.10,66506.50,66433.90,66462.00,208.214,1713851999999,13838701.28400,4974,84.608,5623549.21660,0
1713852000000,66462.00,66568.40,66448.00,66563.50,296.357,1713852299999,19711903.31640,6225,196.779,13089261.97590,0
1713852300000,66563.60,66588.00,66495.00,66555.60,347.575,1713852599999,23128383.74810,7385,168.795,11232941.08580,0
1713852600000,66555.70,66555.70,66497.10,66519.60,191.406,1713852899999,12733270.14760,4733,65.182,4336166.13090,0
1713852900000,66519.60,66527.70,66471.00,66527.70,270.029,1713853199999,17955204.11190,5939,110.047,7317934.61170,0
1713853200000,66527.70,66549.00,66481.00,66541.90,185.798,1713853499999,12359685.58710,4892,90.939,6049557.22480,0
1713853500000,66541.90,66627.60,66519.70,66576.70,605.066,1713853799999,40287848.10130,8861,398.651,26543590.50770,0
1713853800000,66576.70,66610.00,66418.70,66460.70,513.791,1713854099999,34165199.65650,9656,153.108,10181827.02320,0
1713854100000,66460.60,66549.90,66454.40,66484.60,299.172,1713854399999,19896707.55100,6263,129.909,8639638.27880,0
1713854400000,66484.60,66537.60,66462.90,66498.00,189.381,1713854699999,12593823.32430,5684,77.245,5136854.89740,0
1713854700000,66498.00,66519.80,66443.40,66450.00,331.963,1713854999999,22069382.28140,5690,161.127,10712840.75350,0
1713855000000,66449.90,66466.30,66291.00,66320.30,727.067,1713855299999,48251949.28690,11576,236.628,15703403.16110,0
1713855300000,66320.30,66355.40,66270.00,66351.00,545.786,1713855599999,36191147.02580,9889,264.010,17507484.83960,0
1713855600000,66351.00,66423.50,66320.90,66382.10,305.543,1713855899999,20279630.29360,7350,179.023,11882286.51980,0
1713855900000,66382.10,66419.90,66354.60,66374.30,198.797,1713856199999,13197476.83170,5520,81.230,5392869.39640,0
1713856200000,66374.30,66374.30,66258.30,66262.00,466.600,1713856499999,30938673.23080,8031,167.855,11130790.59170,0
1713856500000,66262.00,66339.20,66231.90,66286.80,413.743,1713856799999,27425772.78810,7804,213.622,14161386.97870,0
1713856800000,66286.80,66335.00,66278.60,66297.30,247.807,1713857099999,16432167.74860,5626,134.311,8906233.94520,0
1713857100000,66297.40,66340.50,66240.00,66283.70,261.076,1713857399999,17307978.17640,6069,123.122,8162414.90100,0
1713857400000,66283.70,66344.00,66168.00,66197.40,1121.132,1713857699999,74239312.29220,17592,481.945,31913570.55030,0
1713857700000,66197.30,66220.00,65988.00,66101.20,2590.617,1713857999999,171176905.63890,32989,1061.157,70117988.43580,0
1713858000000,66101.30,66150.00,66057.40,66147.00,648.785,1713858299999,42891545.60320,11301,371.765,24578292.91580,0
1713858300000,66147.10,66214.30,66120.00,66212.10,578.692,1713858599999,38287820.92280,10721,352.261,23308050.85520,0
1713858600000,66212.20,66212.20,66120.00,66120.00,389.692,1713858899999,25785448.14660,8036,175.189,11592772.52120,0
1713858900000,66120.00,66132.10,66031.30,66079.90,614.537,1713859199999,40607351.26290,9630,230.041,15199920.80310,0
1713859200000,66079.90,66155.60,66079.90,66123.80,644.758,1713859499999,42628642.51770,10590,354.364,23429223.50440,0
1713859500000,66123.80,66163.00,66053.70,66053.70,336.117,1713859799999,22221147.97040,7783,151.113,9991734.00270,0
1713859800000,66053.70,66053.70,65900.70,65962.70,1650.918,1713860099999,108910594.62620,22654,687.418,45350562.81720,0
1713860100000,65962.70,66087.60,65956.20,66068.10,965.006,1713860399999,63715600.99540,13734,622.161,41079938.91160,0
1713860400000,66068.10,66139.00,66022.60,66106.30,744.316,1713860699999,49194065.86430,12067,468.277,30949271.64170,0
1713860700000,66106.20,66168.60,66067.50,66118.00,442.693,1713860999999,29272690.58290,8124,237.254,15689691.07390,0
